appid,name,release_date,english,developer,publisher,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,mac,windows,linux,Free to Play,Adventure,Simulation,Sports,Indie,Strategy,Early Access,Casual,Action,Racing,RPG,Single-player,MMO,Includes level editor,VR Support,Controller Support,Online,Multi-Player,co-op,Local
688370,Cyberoque,2018-11-26,1,Dnovel,Dnovel,0,1,12,2,0,0,10000,3.99,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
688380,Restoration,2017-08-18,1,Team Syukino,Team Syukino,0,2,24,3,0,0,10000,2.09,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
688400,Geostorm - Turn Based Puzzle Game,2017-10-30,1,Sticky Studios,Sticky Studios,0,8,23,6,0,0,10000,7.19,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
688420,Bad North,2018-11-16,1,Plausible Concept,Raw Fury,0,11,684,182,0,0,35000,11.99,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
688450,Old Adventure,2017-12-12,1,Stroe Andrei,Stroe Andrei,0,17,11,5,0,0,10000,0.79,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
688470,汉匈决战/Han Xiongnu Wars,2017-12-07,1,"Chongqing Shangshixuan Technology Co., Ltd.,","Chongqing Shangshixuan Technology Co., Ltd.,",0,0,1017,1161,759,759,350000,9.29,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
688480,EVE: Valkyrie – Warzone,2017-09-26,1,CCP,CCP,0,33,184,120,349,349,35000,24.99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
688500,Rise of One,2017-09-07,1,Patriot Game Studio,Patriot Game Studio,0,0,54,26,0,0,10000,0.0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0
688570,Romance with Chocolate - Hidden Object in Paris. HOPA,2017-09-28,1,Crisp App Studio,Crisp App Studio,0,5,32,19,0,0,10000,1.99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
688580,Tanker,2017-08-21,1,Alexey Volonsky,AYE Technology,0,0,4,7,0,0,10000,3.19,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
688590,Hard Rock Zombie Truck,2017-09-14,1,Rumata Lab,Dagestan Technology,0,29,19,10,0,0,10000,3.19,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
688600,Lost In Purple,2017-08-21,1,Platoniax Studio,Enjoy Games,0,14,9,3,0,0,10000,3.19,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
688620,Tiny Force Deluxe,2017-10-12,1,Sinergia Studios,Sinergia Studios,0,26,5,3,0,0,10000,4.79,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1
688630,Nightork Adventures 2 - Legacy of Chaos,2017-09-04,1,Warptear Entertainment,Warptear Entertainment,0,33,5,8,0,0,10000,1.59,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
688650,You Doesn't Exist,2017-09-26,1,Yo252yo,Yo252yo,0,0,31,23,0,0,10000,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
688680,Oswald's Adventure,2017-08-21,1,Dede Bayi,MLG Games,0,70,15,3,0,0,10000,1.99,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
688690,YOBA,2017-08-17,1,PEKA Gaming,Besedka,0,5,62,12,0,0,10000,2.89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
688720,Infinity Fall,2017-08-30,1,KorteGames,KorteGames,0,0,7,0,0,0,10000,10.99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
688770,TETRUX: Online,2019-01-07,1,Visigames,Visigames,0,0,15,0,0,0,10000,4.79,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1
688780,Taras Bulba and platforms of Hoolion,2017-08-11,1,TarasB,TarasB,0,0,2,0,0,0,10000,1.59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
688790,Nebula Nuker,2017-12-21,1,Octopi is not a Word,Octopi is not a Word,0,14,4,0,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
688800,Paralysis,2018-03-23,1,Justin Jackson,Justin Jackson,0,9,15,6,0,0,10000,2.09,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
688880,Cynoclept: The Game,2017-08-25,1,Cynoclept;Hazzcore,Icyjolt,0,8,17,14,0,0,10000,0.79,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
688930,City of Ages: Picture Supportive Text MUD (server and client included),2017-10-13,1,Darren N Lory,Formsmatter,0,0,8,3,0,0,10000,3.99,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
688940,Steve's Pub - Soda on tap,2018-09-20,1,gitcare,gitcare,0,0,2,2,0,0,10000,0.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
689000,Vulture,2017-09-08,1,Cubic Timeline Productions Inc.,Cubic Timeline Productions Inc.,0,28,13,3,0,0,10000,7.19,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1
689020,final m00n - Defender of the Cubes - Day one Edition,2019-01-30,1,Frank Gallinsky;Yuri Bechthold,Frank Gallinsky,0,0,3,2,0,0,10000,54.99,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
689030,Infection Rate,2017-09-08,1,AL Games,AL Games,0,55,5,3,0,0,10000,4.99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1
689040,Scuttlers,2018-09-03,1,Open Mid Interactive,Open Mid Interactive,0,52,15,1,0,0,10000,3.99,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1
689050,Next Stop: Zombie,2017-12-21,1,"Humanture, Inc.","Humanture, Inc.",0,7,3,4,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
689060,Psychical Madness,2017-08-25,1,AYE Technology,AYE Technology,0,0,3,6,0,0,10000,2.79,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
689070,Asyula 方舟之链,2017-08-09,0,ShiinaYashiro,ShiinaYashiro,0,32,160,17,0,0,10000,1.69,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
689080,Minimized II,2017-08-23,1,Crystal Box Team,AYE Technology,0,0,6,6,0,0,10000,2.79,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
689090,Microtransaction Simulator,2017-09-14,1,chlsea,chlsea,0,34,653,93,54,66,35000,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
689100,Ravager,2017-09-01,1,Nikhil Tailor;Ariflare,Horse Beverages,0,0,9,10,0,0,10000,5.99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
689120,Scuffle Scoundrels,2017-09-08,1,Moped Games;Random Dragon Games;Nerve Damage Games,Moped Games,0,0,3,0,0,0,10000,3.99,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
689160,Eruption,2017-08-04,1,"Lava Flow Games, LLC","Lava Flow Games, LLC",0,51,12,3,0,0,10000,3.99,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
689170,Potemkin,2018-05-09,1,Vasily Wosck,Vasily Wosck,0,0,14,2,0,0,10000,4.95,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
689180,Trivia Vault: 1980's Trivia,2017-08-16,1,Ripknot Systems,Ripknot Systems,0,5000,28,13,0,0,10000,9.99,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
689210,The Museum of ThroughView,2017-08-17,1,Erwin Wolf,MarWin Studios;ThroughView,0,0,1,0,0,0,10000,6.99,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
689270,Chessia,2018-09-20,1,Hakki Ozturk;Halil Ibrahim Ozturk,Hakki Ozturk,0,0,3,3,0,0,10000,5.59,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
689290,My RC Buggy! VR,2018-06-15,1,Chun Y.,Chun Y.,0,0,17,0,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1
689300,Monsteria,2017-08-08,1,Sharkbird,Sharkbird,0,0,5,0,0,0,10000,5.79,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
689340,LOGistICAL: USA - Florida,2017-08-29,1,Sacada,Sacada,0,1176,4,2,0,0,10000,4.79,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
689350,Ruin City Gasolina,2017-08-16,1,LillyWelland inc.,Bitlock Studio,0,27,25,41,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
689360,The Thirst of Hearts,2017-08-26,1,Mikhail Melnikov,Mikhail Melnikov,0,6,38,77,0,0,35000,0.79,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
689400,Madu Maths,2017-09-01,1,Tzar Leonardi,Tzar Leonardi,0,15,94,18,0,0,10000,0.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
689480,Leon's crusade (La cruzada de León),2017-08-11,1,Molosoft,Molosoft,0,0,4,2,0,0,10000,2.09,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
689520,★ Fallalypse ★,2017-09-12,1,hede,hede,0,16,16,26,0,0,10000,4.99,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1
689570,BattleCore Arena,2017-10-04,1,Cosmic Ray Studio,Cosmic Ray Studio,0,23,41,6,0,0,10000,9.29,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
689580,TurnSignal,2017-08-28,1,Ben Otter,Otter-Co,0,0,138,5,0,0,35000,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689600,Little Earth,2017-08-22,1,RedRabbit Animation,Red Rabbit Company Limited,0,0,1,0,0,0,10000,3.99,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
689610,Hunt 'n Sneak,2019-04-09,1,Pixel Engineers,Pixel Engineers,0,0,1,0,0,0,10000,15.49,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
689620,Alpha Mike Foxtrot VR - AMF VR,2018-05-07,1,SUBLEVEL ONE STUDIOS,SUBLEVEL ONE STUDIOS,0,0,54,29,0,0,10000,7.19,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
689650,Les Fleursword,2017-08-23,1,MagicHouse,Paradise Project,0,9,124,99,0,0,35000,1.59,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
689680,Memories,2017-11-18,0,Revoked Studio,Revoked Studio,0,11,7,1,0,0,10000,3.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
689700,Mad Crown,2018-09-27,1,S-Game,S-Game,0,26,113,25,0,0,10000,6.99,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
689710,Hop Step Sing! Kimamani☆Summer vacation (HQ Edition),2017-08-17,1,Kodansha;Polygon Pictures Inc.;Lantis,Degica,0,0,59,0,0,0,10000,4.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
689740,Mystery Loss,2017-09-21,1,InterSol OOO,InterSol OOO,0,0,6,0,0,0,10000,5.59,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
689750,Youtubers Clicker,2017-08-15,1,waterxmelon,Atriagames,0,7,140,57,49,49,10000,0.79,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
689830,DUELEUM,2017-09-15,1,nohoho (Individual),nohoho,0,0,8,4,0,0,10000,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
689850,DlodloVRPlayer,2017-11-19,0,DLODLO,DLODLO,0,0,0,1,0,0,10000,2.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
689880,Bee Aware!,2018-08-31,1,Danny E.K. van der Kolk,Danny E.K. van der Kolk,0,65,1,0,0,0,10000,2.89,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
689900,Darkestville Castle,2017-09-21,1,Epic LLama,Buka Entertainment,0,44,166,9,0,0,10000,10.99,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
689910,Another Lost Phone: Laura's Story,2017-09-21,1,Accidental Queens,Dear Villagers,0,10,257,18,133,133,10000,2.99,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
690000,Slimebrawl,2017-11-20,1,Koloss Kolektiv,Koloss Kolektiv,0,0,2,1,0,0,10000,2.09,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
690040,SUPERHOT: MIND CONTROL DELETE,2017-12-07,1,SUPERHOT Team,SUPERHOT Team,0,1,240,36,0,0,10000,9.29,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
690060,SORE,2017-10-05,1,Bazitov Mikhail,Bazitov Mikhail,0,8,149,89,40,40,35000,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
690080,Deadly Traps,2017-08-29,1,BT Studios,BT Studios,0,31,8,3,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
690120,Inked,2018-04-26,1,Somnium Games d.o.o.,Starbreeze Publishing AB,0,30,67,13,0,0,10000,15.49,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
690130,FlatFatCat,2017-08-15,1,Rainware,Rainware,0,36,17,4,0,0,10000,2.09,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
690140,Sword Legacy Omen,2018-08-13,1,Firecast Studio;Fableware Narrative Design,Team17 Digital Ltd,0,12,141,36,0,0,10000,14.99,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
690150,Fossil Hunters,2018-02-13,1,Reptoid Games,Reptoid Games,0,47,46,8,0,0,10000,10.99,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1
690200,Capsular,2018-04-27,1,Gunschlinger,Gunschlinger,0,22,27,0,0,0,10000,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
690220,Call Me Skyfish,2017-08-15,1,Gerald David Becker,Gerald David Becker,0,0,3,5,0,0,10000,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
690240,Trivia Vault: Classic Rock Trivia,2017-08-17,1,Ripknot Systems,Ripknot Systems,0,5000,30,12,0,0,10000,9.99,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
690250,Judge Dredd 95,2018-05-22,1,Probe Software,Throwback Entertainment;Majesco Entertainment,0,0,3,3,0,0,10000,4.79,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
690260,Tower Miners,2017-09-15,1,CaveDave,CaveDave,0,35,2,1,0,0,10000,1.99,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
690280,ASMR Universe 2,2017-09-07,1,Colossal Wreck,Colossal Wreck,0,0,6,4,0,0,10000,4.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690310,SiegeVR,2018-03-20,1,Sixense Studios,Vive Studios,0,18,7,1,0,0,10000,3.99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
690350,Endless Combat,2017-11-12,1,Fatalitech,Fatalitech,0,9,40,15,0,0,10000,3.99,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
690400,Rainbow Step,2017-09-28,1,AMG GAMES,AMG GAMES,0,0,21,3,0,0,10000,1.99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
690410,Twisted: Enhanced Edition,2018-04-26,1,Games by Brundle,Games by Brundle,0,0,2,0,0,0,10000,7.19,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
690440,Korvae in space,2017-08-25,1,David J Ozsvath,David J Ozsvath,0,0,1,0,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
690460,Sky Hunter,2017-11-09,1,Codex7,Codex7,0,103,17,16,0,0,10000,8.29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
690510,Black Survival / 黑色幸存者,2019-03-19,1,O'olBlue Inc.,O'olBlue Inc.,0,0,1097,349,617,1003,350000,0.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
690530,灵魂筹码 Soul at Stake,2018-06-25,1,Chongming Studio,Chongming Studio,0,31,3579,1109,3958,4019,350000,13.99,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0
690550,Pogo,2018-12-21,1,kangawallapuss,kangawallapuss,0,6,9,1,0,0,10000,3.99,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
690560,I Am Overburdened,2017-11-02,1,Magic Item Tech,Magic Item Tech,0,31,56,6,0,0,10000,3.99,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
690570,Drone Racer: Canyons,2017-08-29,1,RedForce Games,RedForce Games,0,9,6,1,0,0,10000,0.99,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1
690580,Evil Spirits,2017-08-24,1,Exciting Games,Exciting Games,0,0,6,7,0,0,10000,0.79,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
690610,MagiCats Builder (Crazy Dreamz),2018-07-10,1,Dreamz Studio,Dreamz Studio,0,83,123,58,61,61,75000,0.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
690620,Downward Spiral: Horus Station,2018-05-31,1,3rd Eye Studios,3rd Eye Studios,0,16,55,15,0,0,10000,14.99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1
690630,Light Fantastik,2018-03-12,1,Hayali,Hayali,0,23,17,2,0,0,10000,2.89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
690670,Klondike Solitaire Kings,2017-08-16,1,Klondike Solitaire Kings,Klondike Solitaire Kings,0,0,1,3,0,0,10000,3.99,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
690710,HEIANKYO ALIEN / 平安京エイリアン,2017-10-13,1,"Mindware Co.,Ltd.","Mindware Co.,Ltd.",0,20,19,1,0,0,10000,10.59,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1
690740,BOOKS,2017-08-23,1,UNIOCS,UNIOCS,0,4564,50,27,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
690790,DiRT Rally 2.0,2019-02-25,1,Codemasters,Codemasters,0,54,1017,670,104,104,75000,44.99,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1
690810,Killing Floor: Incursion,2017-11-14,1,Tripwire Interactive,Tripwire Interactive,0,29,204,121,0,0,10000,15.49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
690820,The Sunset 2096,2018-06-04,1,TheBlavas,TheBlavas,0,25,3,3,0,0,10000,1.69,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
690830,Foundation,2019-02-01,1,Polymorph Games,Polymorph Games,0,0,1228,386,219,328,75000,26.99,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
690840,Martha Madison: Simple Machines Volume 1,2018-02-08,1,Second Avenue Learning,Second Avenue Learning,0,0,0,1,0,0,10000,1.69,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
690850,Magibot,2017-12-18,1,Studio Baikin,Plug In Digital,0,21,8,2,0,0,10000,10.29,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
690860,Pirate Jump 2,2017-08-23,1,EnsenaSoft,EnsenaSoft,0,0,0,3,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
690930,Evening Surprise,2017-09-15,1,Aleksandr Soldatov;Leonid Kozhushko,Aleksandr Soldatov,0,4,440,52,0,0,35000,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
690950,Skeleton Sprint,2017-10-31,1,ScTiger;Delta,ScTiger,0,0,3,0,0,0,10000,1.59,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
691020,Fog Of War - Free Edition,2018-02-22,1,Monkeys Lab.,Monkeys Lab.,0,0,548,655,91,10,350000,0.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
691080,3D Hardcore Cube,2017-08-22,1,Laush Dmitriy Sergeevich,Laush Studio,0,1596,44,33,0,0,10000,2.09,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
691130,The Dropping of The Dead,2017-08-17,1,G. Malta,VRS,0,5000,27,57,0,0,35000,0.79,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
691150,Saku Saku: Love Blooms with the Cherry Blossoms,2017-10-02,1,PALETTE,Sekai Project,0,0,130,10,644,644,150000,15.49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
691160,Electronauts - VR Music,2018-08-07,1,Survios,Survios,0,26,174,18,0,0,10000,15.49,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
691190,Desktop Audio Visualizer,2018-12-17,1,JoyfulStudio,JoyfulStudio,0,0,12,9,0,0,10000,2.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
691220,Parkour,2017-09-02,1,Mubeat Studio,Mubeat Studio,0,13,1,1,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
691240,Going Nowhere: The Dream,2017-11-22,1,Nowhere Town,Nowhere Town,0,15,17,4,0,0,10000,2.89,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
691250,Charlie the Duck,2017-09-22,1,Mike Wiering,Wiering Software,0,31,16,1,0,0,10000,4.99,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
691280,SINNER: Sacrifice for Redemption,2018-10-22,1,DARK STAR,Another Indie,0,60,142,47,0,0,10000,14.49,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
691320,Gun Club VR,2018-08-27,1,The Binary Mill,The Binary Mill,0,37,157,31,869,869,35000,15.49,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
691390,Alchemage,2017-09-15,1,Arupaca Laboratories,Xiqi Game,0,0,132,25,0,0,10000,6.99,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
691420,Continuous Girl,2019-03-05,1,Lust star,Lust star,0,0,7,5,0,0,10000,1.69,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
691430,Firebird - The Unfinished,2018-04-27,1,Innerspace VR,Innerspace VR,0,0,25,0,0,0,10000,3.99,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
691450,Misao: Definitive Edition,2017-10-25,1,sen,AGM PLAYISM,0,21,350,8,1117,1117,35000,3.99,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
691540,Space Fighter,2017-09-14,1,Roger Barton,Roger Barton,0,21,53,34,0,0,75000,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
691570,Wingless,2017-08-22,1,Kentoo Sp. z o.o.,Kentoo Sp. z o.o.,0,0,4,1,0,0,10000,2.99,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
691580,"Maggie's Movies - Camera, Action!",2017-09-13,1,World-Loom,GameHouse,0,24,12,7,0,0,10000,9.99,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
691590,KryptCrawler,2018-06-05,1,CrazyBunch,Headup Games,0,39,4,4,0,0,10000,5.79,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
691600,Mission 1545,2017-12-01,1,City Quests Media UK,City Quests Media UK,0,12,5,4,0,0,10000,2.09,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
691620,Death Rings of Jupiter,2017-12-01,1,Albatross Wirehead,Albatross Wirehead,0,8,5,0,0,0,10000,1.69,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
691630,STELLATUM,2015-09-15,1,Satur Entertainment,Satur Entertainment,0,23,93,35,0,0,10000,5.79,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1
691640,RoadRunner VR,2017-10-16,1,Hot Knife Digital Media,Hot Knife Digital Media,0,0,1,0,0,0,10000,2.09,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
691650,Kaet Must Die!,2018-04-05,1,"Strength in Numbers Studios, Inc","Strength in Numbers Studios, Inc",0,0,10,2,0,0,10000,11.39,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
